rule_id,visual,model_output,groundtruth
277,color,Characters colored red in the image are characters that have at least one closed loop on the bottom half of the character.,"do not exceed the average size of other characters and contain a small, closed, non-crossed loop"
277,leftright,Characters on the right side in the image are characters that are lowercase.,"do not exceed the average size of other characters and contain a small, closed, non-crossed loop"
278,circle,Characters inside the circle in the image are characters that are formed using one continuous stroke.,"have a small loop attached to the bottom of the character, often with an extension that goes up to the right"
278,color,Characters colored red in the image are characters that have a loop on the bottom.,"have a small loop attached to the bottom of the character, often with an extension that goes up to the right"
278,leftright,Characters on the right side in the image only use curves to form the character.,"have a small loop attached to the bottom of the character, often with an extension that goes up to the right"
279,circle,Characters inside the circle in the image are characters that are formed with two circles connected by a line.,"have a narrow, elongated U shape on the right side of the character"
279,color,Characters colored red in the image are characters that contain a loop at the bottom of the character.,"have a narrow, elongated U shape on the right side of the character"
279,leftright,Characters on the right side of the image are characters that have a loop on top of another character.,"have a narrow, elongated U shape on the right side of the character"
27,circle,Characters inside the circle in the image are characters that are horizontally symmetrical.,"are reflections of another characters, symmetrical about a vertical axis"
27,color,"Characters colored red in the image are characters that are composed of two identical, horizontally-connected shapes.","are reflections of another characters, symmetrical about a vertical axis"
27,leftright,Characters on the right side of the image are characters that include a loop that opens at the top.,"are reflections of another characters, symmetrical about a vertical axis"
280,circle,Characters inside the circle in the image are characters that contain a loop on the bottom.,"are primarily composed of an elongated, closed oval shape"
280,color,Characters colored red in the image are characters that contain a complete circle.,"are primarily composed of an elongated, closed oval shape"
280,leftright,Characters on the right side in the image are characters that use a circle above the character.,"are primarily composed of an elongated, closed oval shape"
281,circle,Characters inside the circle in the image are characters that contain a heart shape.,"have one or more enclosed sections, loops, and hollow areas"
281,color,Characters colored red in the image are characters that have a loop that closes on the left side of the character.,"have one or more enclosed sections, loops, and hollow areas"
281,leftright,Characters on the right side of the image are characters that are mirrored versions of a character on the left side of the image.,"have one or more enclosed sections, loops, and hollow areas"
282,circle,Characters inside the circle in the image are characters that contain two circles vertically aligned with a curved tail extending from the top circle to the left.,have a caret accent or circumflex
282,color,"Here are the descriptions of the red characters, tailored to each image:

**Image 1:** Characters colored red in the image are characters that contain a wavy or zigzag line.

**Image 2:** Characters colored red in the image are characters that contain at least one enclosed rectangle.

**Image 3:** Characters colored red in the image are characters that have two round dots. 

**Image 4:**  Characters colored red in the image are characters that have a small circle positioned above a larger circle.",have a caret accent or circumflex
282,leftright,Characters on the right side of the image contain a small loop or circle at the top of the character.,have a caret accent or circumflex
283,circle,Characters inside the circle in the image are characters that have a diacritic mark below the letter.,have a roof-like shape on top
283,color,Characters colored red in the image are characters that have a check mark.,have a roof-like shape on top
283,leftright,Characters on the right side in the image have a check mark as part of their structure.,have a roof-like shape on top
284,circle,Characters inside the circle in the image are characters that have a check mark.,have two closed surfaces or loops
284,color,Characters colored red in the image are characters that have a diacritic mark somewhere above them.,have two closed surfaces or loops
284,leftright,Characters on the right side in the image are characters that have a detached diacritic mark.,have two closed surfaces or loops
285,circle,Characters inside the circle in the image are characters that have at least one closed curve as part of the character.,contain a W shape
285,color,Characters colored red in the image are characters that contain a check mark.,contain a W shape
285,leftright,Characters on the right side in the image are characters that have a curved line above another character element.,contain a W shape
286,circle,"Characters inside the circle in the image are lowercase cursive ""v""s.",include shapes of V or W
286,color,Characters colored red in the image are characters that have a check mark.,include shapes of V or W
286,leftright,Characters on the right side in the image all contain a checkmark shape.,include shapes of V or W
287,circle,"Characters inside the circle in the image are characters that contain a curved line that looks like a ""v"".",contain a hook-like shape at the bottom-right corner
287,color,Characters colored red in the image are characters that contain a check mark.,contain a hook-like shape at the bottom-right corner
287,leftright,Characters on the right side in the image all contain a curved line that looks somewhat like a tilde (~).,contain a hook-like shape at the bottom-right corner
288,circle,Characters inside the circle in the image are characters that contain a counter-clockwise arc.,"contain an enclosed shape, space or loop"
288,color,"Characters colored red in the image are characters that include a checkmark, caret, or similar symbol above the rest of the character.","contain an enclosed shape, space or loop"
288,leftright,Characters on the right side in the image are characters that appear on the left side of the image flipped horizontally.,"contain an enclosed shape, space or loop"
289,circle,Characters inside the circle in the image are characters that use only straight lines in their construction.,have crossing lines and 4-way junctions
289,color,Characters colored red in the image are characters that have a curved line starting from the bottom of the character and going to the right.,have crossing lines and 4-way junctions
289,leftright,Characters on the right side of the image are all characters that contain a loop that opens on the top.,have crossing lines and 4-way junctions
28,circle,"Characters inside the circle in the image are characters that are made up of two identical, mirrored shapes connected at a central point.",contain a small closed circular loop
28,color,"Characters colored red in the image are characters that look like a backwards ""N"".",contain a small closed circular loop
28,leftright,Characters on the right side of the image are characters that are entirely above the baseline.,contain a small closed circular loop
290,circle,Characters inside the circle in the image are characters that have rotational symmetry.,"have 2 short segments at the top and bottom of symmetrical vertical characters, like OH or its mirror image"
290,color,Characters colored red in the image are characters that contain a small circle or dot inside of a larger rectangle.,"have 2 short segments at the top and bottom of symmetrical vertical characters, like OH or its mirror image"
290,leftright,Characters on the right side in the image are characters that contain exactly two enclosed spaces.,"have 2 short segments at the top and bottom of symmetrical vertical characters, like OH or its mirror image"
291,circle,Characters inside the circle in the image are characters that are right-side up.,have a flag-like mark in the top-right corner
291,color,Characters colored red in the image are characters that have a right-facing open end.,have a flag-like mark in the top-right corner
291,leftright,Characters on the right side in the image contain a right angle that opens to the top-right.,have a flag-like mark in the top-right corner
292,circle,Characters inside the circle in the image are characters that have rotational symmetry.,"contain diagonal lines and acute angles, but no flags"
292,color,Characters colored red in the image are characters that are composed exclusively of straight line segments.,"contain diagonal lines and acute angles, but no flags"
292,leftright,Characters on the right side in the image are characters that contain diagonal lines.,"contain diagonal lines and acute angles, but no flags"
293,circle,Characters inside the circle in the image are characters that are made up of exactly three straight lines.,are variations of the letter E in different orientations and with embellishments
293,color,Characters colored red in the image are characters that contain an open rectangle (three lines making a rectangle shape).,are variations of the letter E in different orientations and with embellishments
293,leftright,Characters on the right side in the image are characters that have an acute angle (or angles) pointing up and to the right.,are variations of the letter E in different orientations and with embellishments
294,circle,"Characters inside the circle in the image are characters that contain at least one enclosed shape, but not more than two.",have flagged and unflagged pairs
294,color,Characters colored red in the image are characters that contain at least one straight line segment that is angled (not horizontal or vertical).,have flagged and unflagged pairs
294,leftright,Characters on the right side in the image have a small mark above them.,have flagged and unflagged pairs
295,circle,Characters inside the circle in the image are characters that contain at least one right angle.,have a full length internal horizontal line
295,color,Characters colored red in the image are characters that contain at least one red pixel.,have a full length internal horizontal line
295,leftright,Characters on the right side in the image are characters that have a diagonal line as one of their strokes.,have a full length internal horizontal line
296,circle,Characters inside the circle in the image are characters made of exactly three straight lines.,have 180-degree rotational symmetry
296,color,Characters colored red in the image are characters that have one or more segments that are diagonal.,have 180-degree rotational symmetry
296,leftright,Characters on the right side in the image are characters that have a diagonal line as part of their form.,have 180-degree rotational symmetry
297,circle,Characters inside the circle in the image are characters that are made up of exactly three straight lines.,have a solid base line composed of one continuous horizontal line
297,color,"Characters colored red in the image are characters that have a shape that looks like a ""C"".",have a solid base line composed of one continuous horizontal line
297,leftright,Characters on the right side in the image are characters that are symmetrical along a vertical axis.,have a solid base line composed of one continuous horizontal line
298,circle,The characters inside the circle are characters that are made up entirely of straight lines.,contain at least one enclosed rectangle
298,color,The characters in red contain at least two horizontally aligned shapes.,contain at least one enclosed rectangle
298,leftright,Characters on the right side of the image are characters only composed of straight lines.,contain at least one enclosed rectangle
299,circle,Characters inside the circle in the image are characters that have at least one enclosed space that is not a rectangle.,have exactly one enclosed space
299,color,Characters colored red in the image are characters that have a right pointing arrow as part of their structure.,have exactly one enclosed space
299,leftright,Characters on the right side in the image are characters that are made up of exactly three line segments.,have exactly one enclosed space
29,circle,Characters inside the circle in the image are characters that are laterally symmetrical.,are horizontally or vertically symmetrical about an axis
29,color,Characters colored red in the image are characters that have at least one loop that opens at the top and closes at the bottom.,are horizontally or vertically symmetrical about an axis
29,leftright,Characters on the right side in the image are characters that are only made up of straight lines.,are horizontally or vertically symmetrical about an axis
300,circle,Characters inside the circle in the image are characters that are symmetrical across a vertical axis.,contain at least one enclosed space or shape
300,color,"Characters colored red in the image are characters that are pointing in one direction, either left or right.",contain at least one enclosed space or shape
300,leftright,Characters on the right side in the image are characters that contain only straight lines.,contain at least one enclosed space or shape
301,circle,Characters inside the circle in the image are characters that are made up of exactly three straight lines.,have an open area facing up
301,color,Characters colored red in the image are characters that only use straight lines to draw them.,have an open area facing up
301,leftright,Characters on the right side in the image are characters that have only horizontal and vertical lines.,have an open area facing up
302,circle,Characters inside the circle in the image are characters that are composed of exactly two straight lines.,have vertical symmetry
302,color,Characters colored red in the image are characters that have at least two intersecting lines.,have vertical symmetry
302,leftright,Characters on the right side in the image are characters that contain an 'x' shape using straight lines.,have vertical symmetry
303,circle,Characters inside the circle in the image are characters that appear to be written in a right-to-left script.,have a central open U-body
303,color,Characters colored red in the image are letters in the Latin alphabet.,have a central open U-body
303,leftright,Characters on the right side in the image appear to be from Asian scripts.,have a central open U-body
304,circle,Characters inside the circle are characters that are formed by one continuous stroke.,have a horizontal line at the bottom
304,color,Characters colored red in the image are characters that contain a curly part.,have a horizontal line at the bottom
304,leftright,Characters on the right side in the image are characters that only consist of straight lines.,have a horizontal line at the bottom
305,circle,Characters inside the circle in the image are characters that have a loop that opens at the top and closes at the bottom.,"have no enclosed elements, whitespace, shapes, enclosures, or loops"
305,color,Characters colored red in the image are characters that have a single closed loop at the top.,"have no enclosed elements, whitespace, shapes, enclosures, or loops"
305,leftright,"Characters on the right side of the image contain an uppercase ""U"" shape.","have no enclosed elements, whitespace, shapes, enclosures, or loops"
306,circle,Characters inside the circle in the image are characters that are upside down.,have a closed loop in a triangular shape
306,color,Characters colored red in the image are characters that have a triangle as part of the character.,have a closed loop in a triangular shape
306,leftright,"Characters on the right side in the image are characters that have an element that looks like a circumflex accent "" ^ "".",have a closed loop in a triangular shape
307,circle,Characters inside the circle in the image are characters that contain a counter-clockwise loop.,are lines without circles at the end
307,color,Characters colored red in the image are characters that contain at least one closed triangle.,are lines without circles at the end
307,leftright,Characters on the right side of the image are characters that are composed entirely of straight lines.,are lines without circles at the end
308,circle,Characters inside the circle in the image are characters that are formed with a single continuous stroke.,contain at least one right angle
308,color,Characters colored red in the image are characters that have a triangle shape as part of the character.,contain at least one right angle
308,leftright,Characters on the right side in the image are characters that are made entirely of straight lines.,contain at least one right angle
309,circle,Characters inside the circle in the image are characters that have a loop above the character.,have a loop in the bottom left
309,color,Characters colored red in the image are characters that contain a single closed loop.,have a loop in the bottom left
309,leftright,Characters on the right side in the image are characters that are formed using a single continuous stroke.,have a loop in the bottom left
30,circle,"Characters inside the circle are lowercase letters, and characters outside the circle are uppercase letters.",resemble the letter e or E
30,color,Characters colored red in the image are characters that have a circular shape incorporated into the letterform.,resemble the letter e or E
30,leftright,Characters on the right side of the image have loops that fully enclose a space.,resemble the letter e or E
310,circle,Characters inside the circle in the image are characters that contain a loop with no openings.,"are like a stylized 3, either frontward or backward"
310,color,Characters colored red in the image are characters that have a spiral.,"are like a stylized 3, either frontward or backward"
310,leftright,Characters on the right side in the image are characters that contain a counter-clockwise spiral.,"are like a stylized 3, either frontward or backward"
311,circle,Characters inside the circle in the image are characters that are formed using only two loops.,"have two closed, non-crossing loops"
311,color,Characters colored red in the image are characters that are made up of two identical shapes connected.,"have two closed, non-crossing loops"
311,leftright,Characters on the right side in the image have a triangular shape as their main component.,"have two closed, non-crossing loops"
312,circle,Characters inside the circle in the image are characters that have a loop on the bottom and on the top of the character.,contain two closed loops or circles
312,color,Characters colored red in the image are characters that are composed of two or more shapes that are not connected.,contain two closed loops or circles
312,leftright,Characters on the right side in the image are characters that contain a loop that opens to the top.,contain two closed loops or circles
313,circle,Characters inside the circle in the image are characters that are formed using only circles.,have a closed loop at top
313,color,Characters colored red in the image are characters that have a loop on the bottom part of the character.,have a closed loop at top
313,leftright,Characters on the right side in the image are characters that are made up of two separate components not connected by a line.,have a closed loop at top
314,circle,Characters inside the circle in the image are characters from the Bengali alphabet.,contain two or more separate elements
314,color,Characters colored red in the image are characters that include two closed shapes.,contain two or more separate elements
314,leftright,Characters on the right side in the image all contain a horizontal line at the top of the character.,contain two or more separate elements
315,circle,Characters inside the circle in the image are characters that have a loop on the bottom and a line extending upwards to the right.,feature a loop that crosses itself
315,color,Characters colored red in the image are characters with a vertical line on the right side of the character and a loop or semi-circle on the left.,feature a loop that crosses itself
315,leftright,Characters on the right side in the image are characters that have a loop on the bottom.,feature a loop that crosses itself
316,circle,Characters inside the circle in the image are characters from the Bengali script.,contact the upper line in two points
316,color,Characters colored red in the image are characters that have a closed loop on the top half of the character and a closed loop on the bottom half of the character.,contact the upper line in two points
316,leftright,Characters on the right side of the image are characters that have a loop on the top.,contact the upper line in two points
317,circle,Characters inside the circle in the image are characters that contain a small loop on the right side of the character.,have a closed loop or knot
317,color,Characters colored red in the image are characters that have two strokes on the left side of a vertical line.,have a closed loop or knot
317,leftright,Characters on the right side of the image are characters that loop below the baseline.,have a closed loop or knot
318,circle,The characters inside the circle are characters written in the Bengali script.,"contain at least one triangle, two vertical lines, and a horizontal line"
318,color,Characters colored red in the image are characters that use both the left and right halves of the character's bounding box.,"contain at least one triangle, two vertical lines, and a horizontal line"
318,leftright,Characters on the right side in the image are characters that contain a small line attached to a larger line.,"contain at least one triangle, two vertical lines, and a horizontal line"
319,circle,Characters inside the circle in the image are characters composed of exactly three straight line segments.,contain a triangle or a triangular shape
319,color,Characters colored red in the image are characters that have three separate strokes.,contain a triangle or a triangular shape
319,leftright,Characters on the right side in the image are characters that feature a horizontal line at the very top of the character.,contain a triangle or a triangular shape
31,circle,Characters inside the circle in the image are characters that are digits or numbers rotated at an angle.,have a rounded bottom that extends the full width of the characters
31,color,Characters colored red in the image are characters that contain a closed loop above a closed loop.,have a rounded bottom that extends the full width of the characters
31,leftright,Characters on the right side of the image are characters that are made up of only curved lines.,have a rounded bottom that extends the full width of the characters
320,circle,Characters inside the circle in the image are characters which contain a small loop or circle at the top.,"contain a left-hand vertical line, as well as a right-hand horizontal line"
320,color,Characters colored red in the image are characters that have a vertical line segment that extends below the baseline of the character.,"contain a left-hand vertical line, as well as a right-hand horizontal line"
320,leftright,Characters on the right side in the image have a horizontal line at the top.,"contain a left-hand vertical line, as well as a right-hand horizontal line"
321,circle,Characters inside the circle in the image are characters from the Devanagari script.,contain a full length diagonal line bottom left to top right
321,color,Characters colored red in the image are characters that have a loop on the right side of the character.,contain a full length diagonal line bottom left to top right
321,leftright,Characters on the right side in the image are characters that contain a single vertical line on the right side of the character.,contain a full length diagonal line bottom left to top right
322,circle,Characters inside the circle in the image are characters written in the Bengali script.,are connected to the top horizontal line at the right side of the letter
322,color,Characters colored red in the image are characters that have a curved right stroke at the top of the character.,are connected to the top horizontal line at the right side of the letter
322,leftright,Characters on the right side in the image are characters composed exclusively of two or fewer straight strokes.,are connected to the top horizontal line at the right side of the letter
323,circle,Characters inside the circle in the image are characters that contain three vertical lines.,contain two long vertical parallel lines which frame a character on the left and right sides
323,color,Characters colored red in the image are runes that primarily consist of straight vertical and diagonal lines.,contain two long vertical parallel lines which frame a character on the left and right sides
323,leftright,Characters on the right side in the image are characters that contain a small square at the bottom.,contain two long vertical parallel lines which frame a character on the left and right sides
324,circle,Characters inside the circle in the image are characters that are composed exclusively of straight lines.,contain at least one triangular shape
324,color,Characters colored red in the image are characters that have a vertical line extending both above and below a central element.,contain at least one triangular shape
324,leftright,Characters on the right side in the image are characters that have horizontal symmetry.,contain at least one triangular shape
325,circle,Characters inside the circle in the image are characters that are made with a single stroke. Characters outside the circle have more than one stroke.,have a dot on a line
325,color,Characters colored red in the image are characters that consist of a single vertical line with a mark on the bottom.,have a dot on a line
325,leftright,Characters on the right side in the image are characters that have only straight line segments.,have a dot on a line
326,circle,Characters inside the circle in the image are characters that are composed entirely of straight lines.,are small compared to the rest
326,color,Characters colored red in the image are characters that have a single red dot below them.,are small compared to the rest
326,leftright,Characters on the right side in the image are characters that have a dot on the top.,are small compared to the rest
327,circle,Characters inside the circle in the image are characters that are made up of only straight lines.,"are similar to an F, with a vertical segment on the right side and two small oblique segments descending to the right"
327,color,Characters colored red in the image are characters that have an upward-pointing arrow as part of the character.,"are similar to an F, with a vertical segment on the right side and two small oblique segments descending to the right"
327,leftright,Characters on the right side in the image are characters that consist only of straight lines.,"are similar to an F, with a vertical segment on the right side and two small oblique segments descending to the right"
328,circle,Characters inside the circle in the image are characters that consist only of straight lines.,contain at least one enclosed region
328,color,Characters colored red in the image are characters that have an arrow pointing up.,contain at least one enclosed region
328,leftright,Characters on the right side in the image have at least one fully closed circle as part of their structure.,contain at least one enclosed region
329,circle,Characters inside the circle in the image are characters that have rotational symmetry.,are split symmetrically by a horizontal axis
329,color,Characters colored red in the image are characters that are drawn with an arrow shape at the top.,are split symmetrically by a horizontal axis
329,leftright,Characters on the right side of the image are comprised only of straight lines.,are split symmetrically by a horizontal axis
32,circle,Characters inside the circle in the image are characters that have rotational symmetry and no reflectional symmetry.,have a horizontal line that extends the full width of the characters
32,color,Characters colored red in the image are characters that have their lines mirrored horizontally.,have a horizontal line that extends the full width of the characters
32,leftright,Characters on the right side in the image have an opening at the top of the character.,have a horizontal line that extends the full width of the characters
330,circle,Characters inside the circle in the image are characters from the Elder Futhark runic alphabet.,"have curved roots to the right, including the same N-shaped glyph"
330,color,Characters colored red in the image are runes that have a completely closed top.,"have curved roots to the right, including the same N-shaped glyph"
330,leftright,Characters on the right side of the image are characters that have their vertical line segment positioned on the left side of the character.,"have curved roots to the right, including the same N-shaped glyph"
331,circle,Characters inside the circle in the image are characters that are symmetrical along a vertical axis.,"have separate dots, containing a dot or more"
331,color,Characters colored red in the image are characters that have a flag shape.,"have separate dots, containing a dot or more"
331,leftright,Characters on the right side in the image are characters that are horizontally symmetrical.,"have separate dots, containing a dot or more"
332,circle,Characters inside the circle in the image are characters from the Elder Futhark runic alphabet.,contain multiple disconnected parts
332,color,Characters colored red in the image are characters that contain triangles that point up but not down.,contain multiple disconnected parts
332,leftright,Characters on the right side of the image are all characters that have a diacritic.,contain multiple disconnected parts
333,circle,Characters inside the circle in the image are characters comprised of only straight lines.,"are pairs, with one containing a dot"
333,color,Characters colored red in the image are characters that consist only of straight lines.,"are pairs, with one containing a dot"
333,leftright,Characters on the right side of the image are characters that have a fully closed off section at the top of the character.,"are pairs, with one containing a dot"
334,circle,Characters inside the circle in the image are characters that have only straight lines.,have at least one curved line
334,color,"Characters colored red in the image are characters that have a line that crosses itself, forming a loop.",have at least one curved line
334,leftright,Characters on the right side in the image are characters that are symmetrical along the vertical axis.,have at least one curved line
335,circle,Characters inside the circle in the image are characters that contain only straight lines.,are located to the right of the vertical line or dot
335,color,Characters colored red in the image are characters that are pointed on top and bottom.,are located to the right of the vertical line or dot
335,leftright,Characters on the right side of the image contain a semi-circle shape.,are located to the right of the vertical line or dot
33,circle,Characters inside the circle in the image are characters that have been rotated 180 degrees.,have at least one vertical straight line
33,color,Characters colored red in the image are characters with an open loop at the top.,have at least one vertical straight line
33,leftright,Characters on the right side in the image are characters that are composed entirely of curves.,have at least one vertical straight line
34,circle,Characters inside the circle in the image are characters that consist of a single curved line that fully encloses an area.,"contain a closed or enclosed shape, such as a loop or inner chamber"
34,color,Characters colored red in the image are characters that have a counter-clockwise loop as part of the character.,"contain a closed or enclosed shape, such as a loop or inner chamber"
34,leftright,Characters on the right side in the image are characters that are entirely or primarily comprised of curved lines.,"contain a closed or enclosed shape, such as a loop or inner chamber"
35,circle,Characters inside the circle in the image are made up of exactly four vertical lines.,have small solid diamond dots on a horizontal line
35,color,Characters colored red in the image are characters formed from three or more identical shapes that are equally spaced and parallel to each other.,have small solid diamond dots on a horizontal line
35,leftright,Characters on the right side in the image are characters that have only filled in circles or ovals.,have small solid diamond dots on a horizontal line
36,circle,"Characters inside the circle in the image are characters composed entirely of vertical, horizontal, or diagonal straight lines.",contain diagonal lines bisected by a horizontal line
36,color,Characters colored red in the image are characters that are made up only of straight lines which intersect with each other.,contain diagonal lines bisected by a horizontal line
36,leftright,Characters on the right side in the image are characters that are comprised only of non-curved/straight lines.,contain diagonal lines bisected by a horizontal line
37,circle,Characters inside the circle in the image are made up only of straight lines.,contain at least one diagonal line
37,color,Characters colored red in the image are characters that contain one or more diagonal lines.,contain at least one diagonal line
37,leftright,Characters on the right side of the image are angled or diagonal.,contain at least one diagonal line
38,circle,Characters inside the circle in the image are characters that have three or more vertical lines.,have vertical lines extending above a horizontal line
38,color,Characters colored red in the image are Roman numerals with a value greater than 10.,have vertical lines extending above a horizontal line
38,leftright,Characters on the right side in the image have exactly one vertical line.,have vertical lines extending above a horizontal line
39,circle,Characters inside the circle in the image are characters that are made up only of vertical lines.,have parallel vertical lines or bars
39,color,Characters colored red in the image are tally marks that represent the number five.,have parallel vertical lines or bars
39,leftright,Characters on the right side in the image are characters that are made of only vertical lines.,have parallel vertical lines or bars
40,circle,Characters inside the circle in the image are characters composed exclusively of vertical lines.,have a downward vertical line or lines
40,color,Characters colored red in the image are tally marks representing the number five.,have a downward vertical line or lines
40,leftright,Characters on the right side of the picture are composed solely of vertical lines.,have a downward vertical line or lines
41,circle,Characters inside the circle in the image are characters that consist only of straight lines.,have vertical lines and right angles
41,color,Characters colored red in the image are tally marks that represent the number five.,have vertical lines and right angles
41,leftright,Characters on the right side of the image are characters that only contain vertical lines.,have vertical lines and right angles
42,circle,Characters inside the circle in the image are characters that contain an enclosed curved line.,have zigzag tails or zigzag lines
42,color,Characters colored red in the image are characters that contain a dot within another character.,have zigzag tails or zigzag lines
42,leftright,Characters on the right side in the image contain a small c-shaped curve.,have zigzag tails or zigzag lines
43,circle,Characters inside the circle in the image are single digit numbers.,are upright digits resembling Arabic numerals
43,color,"Characters colored red in the image are characters that have a diacritic resembling a ""4"" above them.",are upright digits resembling Arabic numerals
43,leftright,Characters on the right side in the image are characters that are visually symmetrical on a vertical axis.,are upright digits resembling Arabic numerals
44,circle,Characters inside the circle in the image are characters that are rotationally symmetrical.,have two or more enclosed spaces or loops
44,color,Characters colored red in the image are characters that contain at least one completely closed circle.,have two or more enclosed spaces or loops
44,leftright,Characters on the right side in the image are characters that have a diacritic above the main portion of the character.,have two or more enclosed spaces or loops
45,circle,Characters inside the circle in the image are versions of the letter 'G'.,"are based on a circle open to the right, resembling a C or G"
45,color,Characters colored red in the image are characters that are lowercase and have a curved portion that forms a complete circle.,"are based on a circle open to the right, resembling a C or G"
45,leftright,"Characters on the right side of the image have a ""C"" like shape as part of the character.","are based on a circle open to the right, resembling a C or G"
46,circle,"Characters inside the circle in the image are lowercase ""s"" characters.","resemble the letter S, with possible added features"
46,color,"Characters colored red in the image are the letter ""S"".","resemble the letter S, with possible added features"
46,leftright,Characters on the right side in the image are characters that are made up entirely of straight lines.,"resemble the letter S, with possible added features"
47,circle,"Characters inside the circle are characters that contain a lowercase ""o"".","have a large oval shape resembling the letter O, possibly with additional features"
47,color,Characters colored red in the image are characters that have a small circle directly above them.,"have a large oval shape resembling the letter O, possibly with additional features"
47,leftright,Characters on the right side in the image all contain a small circle positioned above a character or part of a character.,"have a large oval shape resembling the letter O, possibly with additional features"
48,circle,Characters inside the circle in the image are characters that have a small circle above a larger circle.,have a perfect circle or oval
48,color,Characters colored red in the image are characters that have a diacritic resembling a small 'o' above them.,have a perfect circle or oval
48,leftright,Characters on the right side in the image are characters that contain a small circle positioned above a larger circle.,have a perfect circle or oval
49,circle,Characters inside the circle in the image are English letters.,are made up of only straight lines
49,color,Characters colored red in the image are characters that visually depict a vertical line with a right-facing serif.,are made up of only straight lines
49,leftright,Characters on the right side in the image are characters made up only of straight lines.,are made up of only straight lines
50,circle,Characters inside the circle in the image are characters that are made up of one continuous stroke.,"have at least one enclosed space, loop, or region"
50,color,Characters colored red in the image are characters that have a closed loop at the bottom.,"have at least one enclosed space, loop, or region"
50,leftright,Characters on the right side of the image contain a diacritic above the letter.,"have at least one enclosed space, loop, or region"
51,circle,"Characters inside the circle in the image are characters that have diacritics above the character, but not below it.",contain a short vertical line above a small horizontal line with a curved bend to the right
51,color,"Characters colored red in the image are characters that have a component that looks like the number ""3"".",contain a short vertical line above a small horizontal line with a curved bend to the right
51,leftright,Characters on the right side in the image are characters that appear more than once in the entire image.,contain a short vertical line above a small horizontal line with a curved bend to the right
52,circle,Characters inside the circle in the image are characters that are symmetrical.,have crossed lines
52,color,Characters colored red in the image are characters that are made up of two separate parts.,have crossed lines
52,leftright,Characters on the right side of the image are characters that appear multiple times on the left side of the image.,have crossed lines
53,circle,"Characters inside the circle are characters in the Tifinagh alphabet, the writing system of the Berber languages.",have two round dots
53,color,Characters colored red in the image are characters that have a descender that extends below the baseline of the font.,have two round dots
53,leftright,"Characters on the right side in the image are characters that appear to be written right-to-left, as opposed to left-to-right.",have two round dots
54,circle,Characters inside the circle in the image are characters that are based around a single vertical line.,have one dot
54,color,Characters colored red in the image are characters that include an open loop on the bottom of the character.,have one dot
54,leftright,Characters on the right side in the image are all upside down.,have one dot
55,circle,Characters inside the circle in the image are characters that contain a dot above the character.,have one or more dots
55,color,Characters colored red in the image are characters that contain a counterclockwise spiral.,have one or more dots
55,leftright,Characters on the right side of the image are all mirrored horizontally.,have one or more dots
56,circle,Characters inside the circle in the image are characters that contain a small closed shape below and detached from a larger shape.,contain a zigzag pattern
56,color,Characters colored red in the image are characters that look like a horizontally flipped 'Z'.,contain a zigzag pattern
56,leftright,Characters on the right side in the image are characters that are made up entirely of straight lines.,contain a zigzag pattern
57,circle,Characters inside the circle in the image are characters that contain a counter-clockwise loop.,contain a small loop
57,color,Characters colored red in the image are characters that have a circle as part of the character.,contain a small loop
57,leftright,Characters on the right side in the image all contain a loop that sits above a curved line.,contain a small loop
58,circle,Characters inside the circle in the image are characters that are made up of exclusively straight lines.,have an acute angle or diagonal line
58,color,Characters colored red in the image are characters that contain a downward pointing arrow.,have an acute angle or diagonal line
58,leftright,Characters on the right side of the image are characters that are comprised of only straight lines.,have an acute angle or diagonal line
59,circle,Characters inside the circle in the image are characters that contain a small circle.,are round and do not contain any straight lines
59,color,Characters colored red in the image are characters that are made by drawing a single continuous loop.,are round and do not contain any straight lines
59,leftright,Characters on the right side in the image are characters that are drawn without lifting the pen/pencil off of the page.,are round and do not contain any straight lines
5,circle,Characters inside the circle in the image are characters that have three dots.,have a left-side loop shaped like a lower case e
5,color,Characters colored red in the image are characters that have a loop on the bottom.,have a left-side loop shaped like a lower case e
5,leftright,Characters on the right side in the image are characters that are made up entirely of curves. There are no straight lines in the characters on the right.,have a left-side loop shaped like a lower case e
60,circle,Characters inside the circle in the image are characters that have a diacritic mark above the letter.,contain a small horizontal bar in the center
60,color,"Characters colored red in the image are characters that consist of two identical marks, one drawn above the other.",contain a small horizontal bar in the center
60,leftright,Characters on the right side of the image all have a horizontal line that crosses a vertical line.,contain a small horizontal bar in the center
61,circle,Characters inside the circle in the image are characters that contain a single curved line.,"are composed of mostly straight lines, with slight corner rounding allowed but no curved lines"
61,color,Characters colored red in the image are characters which are mostly below the baseline.,"are composed of mostly straight lines, with slight corner rounding allowed but no curved lines"
61,leftright,"Characters on the right side in the image have straight lines only, no curves.","are composed of mostly straight lines, with slight corner rounding allowed but no curved lines"
62,circle,Characters inside the circle in the image are lowercase.,have a flat bottom
62,color,Characters colored red in the image are characters that contain only straight lines.,have a flat bottom
62,leftright,Characters on the right side in the image are characters made entirely of straight lines.,have a flat bottom
63,circle,Characters inside the circle in the image are characters that have rotational symmetry and reflectional symmetry.,have a horizontal line at the bottom
63,color,Characters colored red in the image are characters that consist of two identical shapes (reflected but not rotated).,have a horizontal line at the bottom
63,leftright,Characters on the right side in the image are characters that contain a line that changes direction by more than 90 degrees.,have a horizontal line at the bottom
